Product_ID,Category_ID,Cost
3591755,1807,10.0
3591759,1807,7.0
3591763,1811,14.0
3591765,1811,17.0
3591772,1811,10.0
3591795,1811,16.0
3591796,1811,16.0
3591797,1811,15.0
3591798,1811,15.0
3591799,1811,15.0
3591802,1811,13.0
3592140,1471,7.0
3592141,1471,7.0
3592142,1471,7.0
3592143,1471,7.0
3592144,1471,7.0
3592145,1471,7.0
3592146,1471,8.0
3592147,1471,5.0
3592148,1471,0.0
3592150,1471,5.0
3592151,1471,5.0
3592152,1471,5.0
3592442,2077,2.0
3592591,1365,3.0
3592592,1365,3.0
3592593,1365,3.0
3592594,1376,8.0
3592595,1376,8.0
3592596,1376,4.0
3592597,1376,4.0
3592614,1364,3.0
3592618,1365,3.0
3592619,1341,4.0
3592620,1341,4.0
3592621,1341,4.0
3592622,1365,8.0
3592623,1365,8.0
3592659,2053,2.0
3595672,1364,3.0
3595678,1486,7.0
3595680,1486,7.0
3595682,1486,7.0
3595684,1486,7.0
3595686,1486,8.0
3595687,1486,8.0
3595696,1486,5.0
3595697,1364,3.0
3595698,1364,3.0
3595699,1364,3.0
3595700,1364,3.0
3595703,1364,3.0
3595705,1364,3.0
3595706,1364,3.0
3595707,1508,1.0
3595716,1486,4.0
3595720,1486,4.0
3595724,1486,3.0
3595725,1486,3.0
3595726,1486,3.0
3595728,1486,3.0
3595729,1486,8.0
3595730,1340,3.0
3595740,1508,2.0
3595836,2058,1.0
3595855,1580,8.0
3595856,1340,3.0
3595857,1340,3.0
3595858,1486,11.0
3595859,1435,7.0
3595860,1435,7.0
3595872,1580,5.0
3595873,1580,8.0
3595874,1580,8.0
3595875,1340,3.0
3595876,1486,8.0
3595877,1486,5.0
3595878,1486,5.0
3595879,1486,5.0
3595880,1486,11.0
3595882,1486,11.0
3595887,1486,11.0
3595890,1486,3.0
3595892,1486,3.0
3595894,1486,3.0
3595897,1486,3.0
3595899,1486,9.0
3595901,1486,9.0
3595902,1486,9.0
3595903,1486,9.0
3595904,2050,6.0
3595905,2050,2.0
3596097,1390,38.0
3596098,1442,10.0
3596100,1442,10.0
3596145,1613,1.0
3596148,1613,9.0
3596151,2077,5.0
3596263,1811,8.0
3596264,1384,32.0
3597172,1425,136.0
3597173,1425,151.0
3597176,1423,259.0
3597179,1423,247.0
3597230,1423,247.0
3597257,1423,247.0
3597259,1423,475.0
3598449,1435,5.0
3598687,1338,19.0
3598705,1929,16.0
3598781,1916,5.0
3598902,1913,3.0
3598910,1831,3.0
3598911,1833,4.0
3598946,1509,5.0
3598947,1509,4.0
3598948,1509,4.0
3599518,1474,54.0
3601497,1287,15.0
3601504,1216,97.0
3601606,1681,8.0
3601613,1220,86.0
3601615,1216,162.0
3601828,1619,8.0
3602067,1492,162.0
3602187,1490,32.0
3602188,1490,81.0
3602189,1492,151.0
3602191,1492,254.0
3602192,1492,248.0
3602201,1487,27.0
3602202,1487,22.0
3602204,1490,54.0
3602207,1475,16.0
3602211,1475,70.0
3602212,1475,54.0
3602215,1475,16.0
3603528,1460,106.0
3603604,2076,14.0
3603608,1681,3.0
3603609,1681,3.0
3603618,1492,70.0
3603630,1811,29.0
3604777,1449,8.0
3604779,1570,189.0
3605018,1245,200.0
3605312,1570,0.0
3605313,1570,0.0
3605314,1384,32.0
3605403,1402,4.0
3606164,1890,10.0
3606175,1570,108.0
3606176,1570,162.0
3606999,2074,9.0
3607002,1487,26.0
3607007,1487,21.0
3607013,1490,54.0
3607014,1487,35.0
3607015,1487,30.0
3607017,1491,11.0
3607018,1491,16.0
3607019,1490,112.0
3607020,1491,16.0
3607022,1492,22.0
3607023,1490,54.0
3607024,1490,43.0
3607025,1487,30.0
3607027,1487,24.0
3607028,1487,22.0
3607030,1450,8.0
3607034,1450,8.0
3607035,1450,8.0
3607036,1450,8.0
3607037,1450,8.0
3607038,1450,8.0
3607039,1450,8.0
3607040,1450,8.0
3607042,1570,78.0
3607043,1431,340.0
3607075,2057,1.0
3607089,1487,38.0
3607090,1489,54.0
3607091,1489,40.0
3607094,1341,11.0
3607095,1341,16.0
3607396,2074,9.0
3607399,1492,43.0
3607404,1492,70.0
3607425,1402,11.0
3607426,1402,4.0
3607427,1402,5.0
3607428,1402,11.0
3607436,1402,3.0
3607437,1402,5.0
3607637,1402,24.0
3607638,1402,12.0
3607642,1486,12.0
3607643,1486,10.0
3607645,1486,10.0
3607647,1486,10.0
3607649,1486,10.0
3607651,1486,5.0
3607653,1486,5.0
3607655,1486,5.0
3607657,1486,6.0
3607659,1486,8.0
3607661,1486,5.0
3607665,1486,5.0
3607668,1486,4.0
3607670,1486,5.0
3607671,1486,15.0
3607672,1486,5.0
3607675,1486,15.0
3607677,1486,9.0
3607679,1486,12.0
3607680,1486,12.0
3607726,1487,22.0
3607810,1602,5.0
3607814,1440,31.0
3607854,1928,5.0
3608475,1449,4.0
3608535,1438,3.0
3609123,1418,9.0
3609359,1449,5.0
3609424,1449,6.0
3609645,2076,5.0
3609821,1611,8.0
3609822,1611,8.0
3609864,1428,70.0
3610035,1571,92.0
3610057,1442,5.0
3610083,1431,21.0
3610455,1472,22.0
3610457,1376,27.0
3610458,1376,17.0
3610459,1376,22.0
3610460,1365,16.0
3610464,1364,3.0
3610465,1435,65.0
3610466,1435,22.0
3610467,1435,12.0
3610468,1435,9.0
3610469,1365,16.0
3610473,1571,108.0
3610517,1490,22.0
3610518,1490,32.0
3610519,1487,20.0
3610520,1492,65.0
3610521,1492,22.0
3610523,1492,89.0
3610524,1492,59.0
3610525,1492,65.0
3610526,1492,40.0
3610527,1492,40.0
3610547,1282,3.0
3610551,1442,2.0
3610664,1435,5.0
3610665,1450,3.0
3611869,1489,22.0
3613137,1438,22.0
3613165,2022,8.0
3613166,1430,86.0
3613167,1571,113.0
3613168,1571,140.0
3613215,1561,5.0
3613525,1390,16.0
3614847,1570,6.0
3614852,1401,38.0
3614856,1418,65.0
3614860,1485,14.0
3614861,1485,16.0
3614863,1485,16.0
3614864,1570,135.0
3615344,1656,11.0
3615346,1656,11.0
3615348,1656,11.0
3615349,1656,11.0
3615350,1656,11.0
3615354,1656,11.0
3615355,1656,11.0
3615356,1656,11.0
3615363,1561,7.0
3615377,1890,5.0
3615378,1893,27.0
3615586,1625,3.0
3615587,1625,1.0
3615588,1625,3.0
3615589,1625,3.0
3615633,1570,151.0
3615634,1570,135.0
3616935,1441,27.0
3616936,1441,22.0
3617251,1475,22.0
3617252,1475,32.0
3617263,1938,2.0
3617265,1938,4.0
3617425,1365,16.0
3617551,1485,22.0
3617554,1485,24.0
3617585,1485,19.0
3618017,1620,32.0
3618019,1620,30.0
3618048,1365,11.0
3618049,1365,11.0
3618057,1341,22.0
3618061,1341,27.0
3618088,1929,3.0
3618089,1637,81.0
3618090,1523,216.0
3618091,1379,21.0
3618097,1940,3.0
3618100,1938,3.0
3618104,2077,3.0
3618108,1929,3.0
3618109,1379,28.0
3618110,1470,1.0
3618143,1890,11.0
3618825,1570,38.0
3618830,1365,14.0
3618847,1365,32.0
3618849,1438,19.0
3619237,1379,14.0
3619485,1890,7.0
3619724,1638,9.0
3620034,1485,6.0
3620591,1485,5.0
3620730,1828,1.0
3620737,1828,3.0
3620738,1831,9.0
3621009,1385,32.0
3621010,1486,8.0
3621036,1625,0.0
3621054,1847,8.0
3621057,1571,46.0
3621100,2077,8.0
3621206,1811,11.0
3621280,1346,50.0
3621362,1610,2.0
3621363,1610,3.0
3621364,1610,3.0
3621365,1692,14.0
3621366,1610,2.0
3621367,1610,2.0
3621368,1610,2.0
3621607,1490,81.0
3621608,1490,54.0
3621734,1840,2.0
3621735,1840,2.0
3621736,1831,4.0
3621740,1434,32.0
3621741,1434,27.0
3621749,1269,16.0
3621750,1269,27.0
3621753,1570,209.0
3621800,1928,4.0
3621830,1438,108.0
3621842,1438,86.0
3621843,1438,59.0
3622351,1811,8.0
3622449,1917,4.0
3622458,1917,7.0
3622482,1365,63.0
3622612,1213,3.0
3622614,1210,70.0
3622615,1210,40.0
3622693,1492,59.0
3622694,1492,40.0
3622695,1492,65.0
3622697,1492,22.0
3623998,1839,10.0
3624022,1213,3.0
3624030,1213,1.0
3624646,1342,0.0
3624651,1213,3.0
3624889,1650,10.0
3624901,1650,10.0
3624904,1650,9.0
3624905,1650,9.0
3624955,1650,10.0
3624965,1650,12.0
3624966,1650,12.0
3624971,1650,13.0
3625234,1509,6.0
3625242,1509,3.0
3625369,1475,16.0
3625733,1913,1.0
3625737,1918,4.0
3625738,1918,4.0
3625740,1918,4.0
3625741,1918,4.0
3625742,1918,3.0
3625743,1918,3.0
3625745,1918,3.0
3625931,1475,27.0
3625932,1474,81.0
3625944,1916,2.0
3625947,1929,4.0
3625949,1934,9.0
3625950,1929,6.0
3625951,1929,2.0
3625952,1937,3.0
3625959,1340,27.0
3625960,1385,19.0
3625961,1580,32.0
3625963,1580,27.0
3625978,1847,11.0
3625979,1847,11.0
3626466,1377,35.0
3626495,1338,51.0
3626802,1941,5.0
3626805,1937,1.0
3626806,1941,6.0
3627984,1570,54.0
3628153,1934,8.0
3628154,1934,4.0
3628155,1934,9.0
3628156,1934,5.0
3628754,1523,256.0
3628755,1448,38.0
3628765,1930,5.0
3628768,1930,5.0
3628920,1941,6.0
3629253,1486,8.0
3629254,1486,5.0
3629255,1486,7.0
3630309,1376,14.0
3630341,1441,37.0
3630400,1857,5.0
3630401,1857,5.0
3630402,1847,9.0
3630403,1895,3.0
3630404,1847,8.0
3630405,1847,8.0
3630406,1847,8.0
3630462,1365,7.0
3630463,1365,11.0
3630464,1376,8.0
3630465,1365,10.0
3630466,1365,7.0
3630467,1376,14.0
3631322,1365,10.0
3631323,1376,8.0
3631413,1413,111.0
3631576,1613,3.0
3631622,1789,94.0
3631625,1789,94.0
3632589,1329,54.0
3634206,1341,32.0
3634350,1571,178.0
3634351,1430,108.0
3634379,1365,5.0
3635771,1454,153.0
3636019,1602,92.0
3636175,1895,14.0
3636222,1376,11.0
3636254,1317,32.0
3636279,1499,11.0
3636762,1839,3.0
3636764,1437,11.0
3636921,1827,1.0
3637016,1375,14.0
3637017,1375,14.0
3637018,1375,19.0
3637019,1375,19.0
3637096,1610,2.0
3637097,1610,1.0
3637099,1610,1.0
3637102,1610,1.0
3637105,1610,1.0
3637106,1610,1.0
3637107,1610,1.0
3637108,1610,1.0
3637109,1610,1.0
3637111,1610,1.0
3637112,1610,1.0
3637113,1610,1.0
3637114,1610,1.0
3637276,1811,11.0
3637279,1486,11.0
3637280,1486,5.0
3637281,1690,70.0
3637283,1690,38.0
3637285,1365,43.0
3637405,1492,157.0
3637408,1492,162.0
3637771,1814,10.0
3637773,1814,10.0
3637774,1814,5.0
3637778,1814,12.0
3638304,1486,15.0
3638311,1485,32.0
3638312,1485,27.0
3638313,1485,22.0
3638316,1485,32.0
3638317,1485,27.0
3638341,1487,27.0
3638343,1342,1.0
3638362,1446,97.0
3638363,1446,54.0
3638577,1814,10.0
3638578,1814,14.0
3638579,1814,14.0
3638580,1814,19.0
3638581,1814,18.0
3638585,1814,8.0
3638586,1814,10.0
3638587,1814,16.0
3638609,1910,9.0
3638617,2047,1.0
3638627,2055,1.0
3638629,2055,0.0
3638685,2055,1.0
3638686,1919,2.0
3638687,1919,3.0
3638688,1499,4.0
3638689,1499,1.0
3638690,1499,2.0
3638691,1919,1.0
3638692,1919,1.0
3638693,1499,2.0
3638696,1499,5.0
3638697,1499,2.0
3638698,1499,2.0
3638970,1929,1.0
3640033,1340,1.0
3640038,1209,32.0
3642424,1434,3.0
3642426,1390,16.0
3642683,1454,79.0
3642690,1476,156.0
3642698,1814,10.0
3642699,1814,11.0
3642701,1269,27.0
3642732,1364,5.0
3642735,1365,16.0
3643257,1610,1.0
3643393,1437,81.0
3643394,1437,22.0
3643455,1340,24.0
3643615,1969,5.0
3643645,1379,37.0
3643646,1379,37.0
3643707,1928,5.0
3643708,1930,9.0
3643709,1930,0.0
3643959,1490,54.0
3644144,1453,241.0
3644164,1777,25.0
3644165,1980,8.0
3644166,1980,22.0
3644167,1980,37.0
3644185,1533,1.0
3644233,1442,27.0
3644234,1470,1.0
3644392,1341,8.0
3644393,1341,8.0
3644499,1341,14.0
3644500,1341,14.0
3644501,1341,11.0
3644502,1341,11.0
3644768,1533,1.0
3644894,1343,46.0
3644897,1343,25.0
3644900,1560,5.0
3645070,1435,9.0
3645098,1667,6.0
3645124,1671,1.0
3645325,2099,16.0
3645676,1343,11.0
3645759,1454,119.0
3646187,1570,162.0
3646266,1413,119.0
3646366,1560,27.0
3646393,1882,2.0
3646394,1882,3.0
3646404,1905,5.0
3646405,2017,6.0
3646406,2017,3.0
3646407,2017,11.0
3646589,1365,11.0
3648363,1814,8.0
3650510,1814,7.0
3650540,1930,1.0
3650541,1930,4.0
3650542,1930,2.0
3650544,1930,2.0
3650562,1423,205.0
3650563,1423,254.0
3650564,1423,310.0
3650619,1689,1.0
3650628,1689,2.0
3650655,1860,4.0
3650679,1362,70.0
3651792,1487,38.0
3651895,1689,4.0
3651961,1814,6.0
3651963,1814,10.0
3651964,1814,6.0
3651965,1814,18.0
3651966,1814,16.0
3651967,2050,3.0
3651969,2050,3.0
3651971,2050,3.0
3651975,1814,16.0
3651976,1814,10.0
3651977,1814,12.0
3651978,1814,8.0
3651979,1814,15.0
3651982,1814,11.0
3651983,1814,12.0
3651984,1814,11.0
3651987,1814,8.0
3652167,1940,4.0
3653929,1450,3.0
3653930,1364,22.0
3655303,1689,3.0
3655356,1423,124.0
3655507,1689,4.0
3655636,1377,35.0
3655676,1377,52.0
3655707,2017,2.0
3655717,1413,81.0
3655722,1814,14.0
3655723,1814,8.0
3655724,1814,10.0
3655734,1814,11.0
3655783,1485,12.0
3655843,1485,14.0
3655854,1487,22.0
3656874,1497,63.0
3656875,1497,40.0
3656876,1497,14.0
3656877,1497,38.0
3657054,1492,178.0
3657070,1656,8.0
3657071,1656,6.0
3657072,1588,1.0
3657078,1656,21.0
3657079,1656,4.0
3657124,1985,8.0
3657134,1676,7.0
3657173,2058,3.0
3657175,2058,1.0
3657176,2058,2.0
3657178,2059,4.0
3662270,1454,232.0
3662339,1610,1.0
3662450,1298,22.0
3662452,1298,22.0
3662453,1210,92.0
3662455,1298,22.0
3662701,1447,27.0
3662702,1447,14.0
3662707,1858,4.0
3662708,1447,32.0
3662710,1447,15.0
3662711,1447,16.0
3662712,1447,14.0
3662713,1447,14.0
3663059,1985,11.0
3663181,1789,65.0
3663263,1453,459.0
3664764,1346,27.0
3664765,1346,19.0
3664947,2020,1.0
3664949,1212,81.0
3664990,1694,2.0
3664994,1694,2.0
3664996,1694,2.0
3665000,1694,2.0
3665007,1901,2.0
3665016,1694,2.0
3665018,1694,2.0
3665025,1678,0.0
3665026,1678,1.0
3666150,1449,11.0
3667650,1694,2.0
3668349,1487,49.0
3668350,1487,38.0
3668403,1486,15.0
3668501,1317,22.0
3668613,1610,1.0
3668908,1294,5.0
3668909,1294,4.0
3668910,1294,2.0
3668912,1294,3.0
3671339,1447,19.0
3671340,1447,14.0
3671341,1447,16.0
3671342,1447,8.0
3673446,1624,2.0
3673509,1492,22.0
3673512,1492,65.0
3673514,1492,38.0
3673525,1656,8.0
3673551,1656,1.0
3673552,1656,4.0
3673554,1896,3.0
3673555,1656,1.0
3673911,1315,92.0
3678591,1460,421.0
3681871,1814,5.0
3681880,1814,8.0
3681881,1814,8.0
3681882,1814,14.0
3681883,1814,10.0
3681884,1814,12.0
3681885,1814,12.0
3681892,1814,10.0
3681893,1814,14.0
3681895,1814,14.0
3681896,1814,8.0
3681904,1814,11.0
3681906,1814,11.0
3681907,1814,10.0
3681909,1814,11.0
3681910,1814,8.0
3681932,1424,470.0
3681943,1424,486.0
3681988,1929,1.0
3682955,1375,9.0
3682956,1375,9.0
3684290,1454,130.0
3685064,1919,4.0
3685067,1919,10.0
3685085,1919,5.0
3685093,1488,70.0
3685213,1919,2.0
3685214,1921,6.0
3685289,1740,10.0
3685291,1740,10.0
3685293,1740,10.0
3685294,1740,13.0
3685301,1740,20.0
3685378,1633,2.0
3685632,1634,0.0
3685636,2059,2.0
3685637,2059,2.0
3685724,1896,5.0
3685846,1896,3.0
3686102,1814,14.0
3686105,1340,5.0
3686106,1340,16.0
3686107,1340,11.0
3686108,1465,14.0
3686207,1690,227.0
3686208,1690,313.0
3687888,1474,16.0
3687892,1474,32.0
3687909,1814,10.0
3688261,1499,4.0
3688289,1499,5.0
3688290,1499,2.0
3688376,1471,5.0
3688381,1471,5.0
3688382,1471,5.0
3688384,1471,5.0
3688386,1471,5.0
3689219,1580,22.0
3689496,1476,178.0
3689497,1476,178.0
3689498,1476,232.0
3689499,1476,232.0
3689506,1476,232.0
3690782,1634,2.0
3690783,1633,2.0
3690788,1633,2.0
3690809,1317,22.0
3690810,1317,16.0
3692243,1928,2.0
3692316,1428,70.0
3692667,1523,159.0
3692953,1975,5.0
3692955,1323,23.0
3693000,1978,38.0
3693052,1450,5.0
3693053,1450,8.0
3693054,1450,8.0
3693264,1605,16.0
3693270,2069,2.0
3693677,1449,16.0
3694921,1638,4.0
3695360,1449,6.0
3696855,1913,4.0
3698651,1410,307.0
3698671,1654,30.0
3698672,1654,11.0
3698675,1654,11.0
3698682,1654,43.0
3698689,1654,32.0
3698862,1829,0.0
3698969,1629,14.0
3699019,1439,24.0
3699243,1431,216.0
3699244,1431,178.0
3699263,1438,14.0
3699804,1385,62.0
3699870,1423,378.0
3699871,1423,378.0
3699874,1423,351.0
3699878,1410,173.0
3699880,1423,153.0
3699881,1423,135.0
3699882,1423,132.0
3699886,1423,135.0
3699888,1423,115.0
3699889,1423,119.0
3699892,1509,5.0
3699893,1509,7.0
3699948,1833,6.0
3699977,1654,14.0
3699988,1654,14.0
3699993,1654,11.0
3699995,1588,19.0
3699996,1588,19.0
3699997,1588,18.0
3700003,1588,9.0
3700004,1588,16.0
3700005,1588,9.0
3700007,1588,15.0
3700008,1509,2.0
3700010,1509,5.0
3700011,1509,5.0
3700012,1509,5.0
3700014,1509,3.0
3700017,1509,8.0
3700018,1509,8.0
3700019,1509,6.0
3700020,1509,8.0
3700021,1509,3.0
3700024,1509,8.0
3700028,1509,4.0
3700029,1509,8.0
3700030,1509,8.0
3700032,1509,4.0
3700068,1916,2.0
3702028,1509,2.0
3703115,1609,3.0
3703116,1609,3.0
3703153,1837,5.0
3704427,1916,2.0
3704428,1824,1.0
3706837,1611,11.0
3706848,1611,6.0
3707572,1633,2.0
3707574,1633,2.0
3707790,1633,1.0
3707791,1633,2.0
3707952,1633,1.0
3707987,1611,6.0
3708924,1502,0.0
3708925,1502,14.0
3708980,1654,16.0
3708981,1654,27.0
3708985,1431,154.0
3709061,1294,5.0
3709062,1918,8.0
3709063,1918,5.0
3709064,1294,6.0
3709065,1561,3.0
3709203,1423,63.0
3709285,1975,27.0
3709286,1980,8.0
3709287,1980,16.0
3709289,1980,14.0
3709290,1980,22.0
3709291,1980,32.0
3709537,1682,8.0
3709538,1682,6.0
3709539,1682,1.0
3709540,1682,4.0
3709541,1625,3.0
3709542,1625,3.0
3709543,1625,2.0
3709545,1625,2.0
3709546,1625,2.0
3709547,1625,2.0
3709548,1625,2.0
3709549,1625,2.0
3709550,1625,3.0
3709551,1625,3.0
3709552,1625,2.0
3709604,1919,5.0
3709605,1919,4.0
3709606,1919,16.0
3709614,1912,3.0
3709615,1608,2.0
3709616,1608,3.0
3709617,1608,3.0
3709619,1608,0.0
3709620,1608,1.0
3709621,1608,1.0
3709622,1608,2.0
3709623,1608,2.0
3709626,1608,1.0
3709627,1608,1.0
3709630,1608,2.0
3709639,1625,3.0
3709753,1431,130.0
3709771,1610,2.0
3709793,1930,1.0
3709794,1930,2.0
3709795,1930,2.0
3709796,1930,2.0
3709799,1360,49.0
3709800,1828,1.0
3709801,1933,5.0
3709802,2051,5.0
3709803,1930,2.0
3709804,2051,3.0
3709805,1930,2.0
3709806,1940,1.0
3709810,1831,4.0
3709811,1828,1.0
3709812,1828,1.0
3709813,1828,1.0
3709814,1828,1.0
3709815,1828,1.0
3709816,1858,4.0
3709817,2051,3.0
3710154,1814,10.0
3710155,1814,18.0
3710156,1814,15.0
3710157,1814,15.0
3710158,1814,11.0
3710160,1814,14.0
3710161,1814,14.0
3710163,1814,14.0
3710164,1814,8.0
3710165,1814,9.0
3710166,1814,11.0
3710168,1814,14.0
3710169,1814,14.0
3710170,1814,18.0
3710171,1814,18.0
3710173,1814,18.0
3710174,1814,11.0
3710175,1814,11.0
3710177,1814,15.0
3710178,1814,14.0
3710179,1814,5.0
3710181,1814,15.0
3710182,1814,7.0
3710183,1814,18.0
3710184,1814,12.0
3710185,1814,8.0
3710187,1814,11.0
3710195,1814,10.0
3710211,1814,10.0
3710212,1814,14.0
3710213,1814,8.0
3710214,1814,11.0
3710215,1814,8.0
3710216,1814,8.0
3710217,1814,11.0
3710218,1814,8.0
3710219,1814,11.0
3710220,1814,8.0
3710221,1909,3.0
3710222,1814,11.0
3710223,1814,10.0
3710224,1814,10.0
3710225,1814,11.0
3710227,1814,12.0
3710230,1360,49.0
3710235,1814,8.0
3710236,1814,8.0
3710237,1814,8.0
3710239,1814,4.0
3710240,1814,4.0
3710241,1814,10.0
3710245,1814,8.0
3710246,1814,8.0
3710247,1814,10.0
3710248,1814,11.0
3710249,1814,8.0
3710250,1814,10.0
3710251,1814,8.0
3710253,1814,8.0
3710254,1814,7.0
3710255,1814,10.0
3710256,1814,14.0
3710257,1814,8.0
3710258,1814,18.0
3710259,1814,4.0
3710260,1814,6.0
3710261,1814,9.0
3710265,1814,7.0
3710266,1814,11.0
3710267,1814,8.0
3710268,1814,10.0
3710269,1814,8.0
3710270,1814,11.0
3710271,1814,11.0
3710272,1814,10.0
3710273,1814,11.0
3710274,1814,10.0
3710275,1814,2.0
3710276,1814,14.0
3710279,1814,11.0
3710283,1814,10.0
3710286,1814,14.0
3710287,1814,14.0
3710289,1814,8.0
3710290,1814,11.0
3710291,1814,6.0
3710292,1814,8.0
3710293,1814,8.0
3710294,1814,11.0
3710296,1476,164.0
3710751,1608,2.0
3710752,1608,1.0
3711109,1610,2.0
3711230,1930,1.0
3711259,1654,19.0
3711478,1509,2.0
3711487,1814,15.0
3711954,1654,27.0
3711955,1654,27.0
3711958,1681,2.0
3712397,1930,0.0
3719606,1413,124.0
3719607,1413,75.0
3719612,2053,3.0
3719613,2055,3.0
3719614,2055,5.0
3719615,2055,1.0
3719616,2055,1.0
3719617,2055,5.0
3719618,2055,4.0
3719619,2055,3.0
3719620,2055,3.0
3719621,2047,1.0
3719623,1898,1.0
3719624,1902,2.0
3720014,1933,1.0
3720015,2051,4.0
3720016,1824,9.0
3720017,2051,1.0
3721223,2091,4.0
3726426,1618,1.0
3726427,1625,1.0
3726428,1618,1.0
3726429,1682,1.0
3726430,1682,2.0
3726437,1570,155.0
3726451,1633,2.0
3726452,1625,2.0
3726453,1625,1.0
3726457,1470,8.0
3726664,1570,81.0
3726665,1570,81.0
3726667,1681,3.0
3726751,1423,238.0
3727247,1653,54.0
3727248,1653,27.0
3727249,1653,32.0
3727250,1653,38.0
3727251,1656,11.0
3727252,1656,12.0
3727298,1608,5.0
3727313,1413,86.0
3727318,1413,52.0
3727319,1653,36.0
3727344,1613,3.0
3727346,1613,5.0
3727347,1613,2.0
3727348,1613,2.0
3727349,1613,3.0
3727352,1609,1.0
3727353,1609,1.0
3727354,1609,1.0
3727355,1609,1.0
3727428,2047,1.0
3727532,1814,11.0
3727533,1814,8.0
3727555,1622,5.0
3727556,1892,2.0
3732427,1814,8.0
3732432,1814,11.0
3732433,1814,10.0
3732435,1814,8.0
3732438,1814,8.0
3732439,1814,8.0
3732440,1814,11.0
3732441,1814,8.0
3732445,1814,8.0
3732446,1814,14.0
3732450,1814,11.0
3732452,1814,10.0
3732454,1814,14.0
3732457,1814,11.0
3732460,1814,8.0
3732463,1814,11.0
3732467,1814,5.0
3732469,1814,9.0
3732472,1814,8.0
3732499,1617,6.0
3737509,1913,2.0
3738465,2058,2.0
3738466,2058,2.0
3738467,2058,6.0
3738484,1623,6.0
3738539,1438,76.0
3738543,1438,80.0
3738545,2053,2.0
3738550,2058,1.0
3738569,1329,5.0
3738612,1847,11.0
3738613,1847,11.0
3738614,1847,11.0
3738616,1847,11.0
3738617,1847,11.0
3738618,1847,11.0
3738619,1847,3.0
3738620,1847,11.0
3738621,1847,11.0
3738702,1814,11.0
3738703,1814,4.0
3738704,1814,5.0
3738706,1814,10.0
3738707,1814,8.0
3738708,1814,8.0
3738709,1814,14.0
3738710,1814,10.0
3738711,1814,9.0
3738712,1814,9.0
3738714,1814,8.0
3738715,1814,10.0
3744369,1210,43.0
3744370,1210,43.0
3744912,1438,19.0
3745202,1681,2.0
3745203,1676,2.0
3745204,1676,5.0
3745207,1676,4.0
3745208,1633,2.0
3745209,1633,2.0
3745214,1828,3.0
3745227,1833,2.0
3756218,1434,8.0
3756249,1633,1.0
3756250,1634,1.0
3756252,1634,2.0
3756253,1634,1.0
3756254,1633,1.0
3756255,1633,1.0
3756256,1618,1.0
3756257,1618,1.0
3756258,1624,0.0
3756268,1633,1.0
3756286,1282,11.0
3756287,1282,4.0
3756853,1446,162.0
3756854,1446,92.0
3756855,1446,54.0
3756868,1365,4.0
3756869,1376,5.0
3756870,1365,4.0
3756871,1365,4.0
3756872,1376,5.0
3761603,1920,10.0
3761613,1917,5.0
3761614,1919,5.0
3761615,1919,5.0
3761616,2055,0.0
3761617,2055,0.0
3761618,2049,2.0
3761620,2049,2.0
3761621,2049,2.0
3761622,2049,2.0
3761625,2049,1.0
3761626,2049,2.0
3761627,2049,2.0
3761628,2049,2.0
3761636,1653,23.0
3761638,1653,27.0
3761640,1653,28.0
3761641,1653,38.0
3761643,1653,20.0
3761644,1653,27.0
3761645,1653,19.0
3761647,1653,32.0
3761648,1653,32.0
3761650,1653,19.0
3761651,1653,16.0
3761653,1653,26.0
3761654,1653,26.0
3761655,1653,23.0
3761657,1653,13.0
3761658,1653,19.0
3761659,1653,19.0
3761660,1653,20.0
3761661,1653,19.0
3761662,1653,23.0
3761663,1570,49.0
3761665,1653,30.0
3761666,1653,30.0
3761667,1653,24.0
3761668,1653,28.0
3761669,1653,26.0
3761670,1653,32.0
3761969,1814,11.0
3761970,1814,11.0
3761972,1814,14.0
3761973,1814,14.0
3761974,1814,14.0
3761975,1814,14.0
3761977,1814,10.0
3761978,1814,10.0
3762539,1917,8.0
3763594,1789,65.0
3763599,1653,27.0
3763600,1653,27.0
3763601,1653,24.0
3763602,1653,24.0
3763604,1653,16.0
3763605,1653,8.0
3763607,1653,11.0
3763608,1653,11.0
3763616,1653,11.0
3763617,1653,11.0
3763618,1653,11.0
3763620,1561,8.0
3767941,1814,9.0
3767942,1814,3.0
3767943,1814,5.0
3768817,1611,5.0
3768818,1611,5.0
3768821,1681,5.0
3768833,1210,135.0
3768834,1624,4.0
3769481,1588,21.0
3769569,1650,24.0
3769870,1376,5.0
3769871,1365,4.0
3769889,1681,2.0
3769890,1485,1.0
3769891,1485,1.0
3769893,1485,1.0
3769894,1485,1.0
3769895,1485,1.0
3769896,1485,2.0
3769897,1485,1.0
3769898,1485,1.0
3769902,1485,1.0
3769903,1485,1.0
3769904,1485,1.0
3769905,1485,1.0
3769907,1485,5.0
3769934,1629,97.0
3769935,1814,10.0
3770100,1650,15.0
3770191,1610,3.0
3770200,1611,5.0
3770201,1610,1.0
3770202,1610,1.0
3770203,1610,1.0
3770204,1610,2.0
3770205,1610,2.0
3770254,1340,3.0
3770256,1340,3.0
3770476,1561,8.0
3770496,1438,37.0
3770516,1438,43.0
3770518,1438,38.0
3771382,1317,21.0
3771392,1820,11.0
3771393,1820,3.0
3771402,1820,3.0
3771403,1820,11.0
